weather_id,date,temperature_c,rainfall_mm,humidity_pct,wind_speed_kmph,pressure_hpa,uv_index
WX02638,2023-10-21,21.9,0.0,52.5,13.9,1008.1,4.5
WX02639,2023-10-22,22.3,0.0,24.3,9.3,1001.8,3.6
WX02640,2023-10-23,22.9,0.0,51.5,12.7,1005.7,4.6
WX02641,2023-10-24,20.4,0.0,41.9,13.0,1005.7,3.1
WX02642,2023-10-25,19.1,0.0,26.6,3.0,999.9,3.6
WX02643,2023-10-26,23.0,0.0,24.4,15.4,1007.1,3.2
WX02644,2023-10-27,17.7,5.1,28.5,9.5,1002.4,3.4
WX02645,2023-10-28,24.3,0.0,37.1,13.6,1004.6,2.9
WX02646,2023-10-29,20.1,0.0,40.3,5.9,1007.9,4.6
WX02647,2023-10-30,18.3,0.0,35.4,10.1,1009.7,2.1
WX02648,2023-10-31,19.1,0.0,26.1,4.8,1012.4,4.2
WX02649,2023-11-01,20.0,0.0,27.1,16.3,1015.2,2.7
WX02650,2023-11-02,19.6,0.0,31.1,9.6,1009.1,2.2
WX02651,2023-11-03,16.0,0.0,23.9,8.5,1005.3,3.2
WX02652,2023-11-04,23.8,0.0,38.0,12.2,1012.2,4.3
WX02653,2023-11-05,22.9,0.0,43.4,15.2,1008.6,3.6
WX02654,2023-11-06,21.0,0.0,31.6,7.6,1007.4,2.1
WX02655,2023-11-07,15.0,0.0,35.7,14.8,1012.8,2.4
WX02656,2023-11-08,18.9,0.0,48.5,13.0,1005.3,3.9
WX02657,2023-11-09,19.5,0.0,23.7,4.1,1005.7,2.6
WX02658,2023-11-10,21.9,0.0,23.6,4.8,1004.2,3.6
WX02659,2023-11-11,23.1,70.7,35.5,8.4,1007.5,2.9
WX02660,2023-11-12,22.3,0.0,44.1,18.2,1006.3,3.5
WX02661,2023-11-13,17.4,0.0,39.0,5.0,1010.9,2.9
WX02662,2023-11-14,20.5,0.0,43.2,17.0,1008.4,2.7
WX02663,2023-11-15,18.8,0.0,34.8,9.8,1006.9,2.5
WX02664,2023-11-16,20.1,0.0,26.2,11.6,1005.1,1.2
WX02665,2023-11-17,18.5,0.0,32.9,10.5,1013.1,3.3
WX02666,2023-11-18,21.4,0.0,32.6,16.3,1001.4,1.3
WX02667,2023-11-19,19.3,0.0,41.1,15.5,1007.4,2.7
WX02668,2023-11-20,14.4,0.0,39.0,13.7,1007.5,5.2
WX02669,2023-11-21,18.4,0.0,24.8,10.1,1003.4,3.5
WX02670,2023-11-22,15.3,0.0,48.7,6.6,1007.5,2.9
WX02671,2023-11-23,18.4,0.0,39.2,8.8,1015.7,2.7
WX02672,2023-11-24,17.2,0.0,35.4,13.1,1008.5,2.0
WX02673,2023-11-25,19.4,0.0,35.0,7.3,1012.3,2.8
WX02674,2023-11-26,18.6,0.0,32.6,10.0,1010.6,2.1
WX02675,2023-11-27,16.8,0.0,40.1,11.0,1007.1,4.0
WX02676,2023-11-28,21.1,0.0,41.3,11.8,1006.0,1.0
WX02677,2023-11-29,17.9,0.0,31.7,15.3,1004.8,1.9
WX02678,2023-11-30,20.6,0.0,30.1,8.8,1005.6,1.5
WX02679,2023-12-01,22.2,0.0,44.7,15.9,1009.6,1.3
WX02680,2023-12-02,16.5,0.0,25.9,14.4,1008.2,3.1
WX02681,2023-12-03,17.8,0.0,28.7,10.9,1007.0,1.5
WX02682,2023-12-04,19.1,0.0,33.6,8.1,1011.7,1.0
WX02683,2023-12-05,16.9,0.0,26.7,6.1,1014.3,2.2
WX02684,2023-12-06,21.2,0.0,24.9,9.5,1017.9,2.0
WX02685,2023-12-07,15.8,0.0,34.8,1.1,1005.5,2.2
WX02686,2023-12-08,16.4,0.0,36.1,18.9,1011.8,2.4
WX02687,2023-12-09,19.4,0.0,36.4,8.3,1008.9,2.8
WX02688,2023-12-10,15.8,0.0,23.1,9.0,1002.4,1.0
WX02689,2023-12-11,15.3,0.0,24.7,11.0,1007.7,3.4
WX02690,2023-12-12,19.1,0.0,47.2,13.6,1002.9,1.7
WX02691,2023-12-13,17.9,0.0,35.4,15.6,1005.3,1.7
WX02692,2023-12-14,18.1,0.0,34.1,4.1,1009.2,1.2
WX02693,2023-12-15,17.1,0.0,40.6,12.6,1010.8,2.1
WX02694,2023-12-16,16.6,0.0,40.0,1.1,1005.1,2.2
WX02695,2023-12-17,19.9,0.0,49.6,15.7,1012.2,2.3
WX02696,2023-12-18,16.4,0.0,50.4,11.9,1008.5,1.1
WX02697,2023-12-19,21.2,0.0,40.4,8.1,1004.9,2.6
WX02698,2023-12-20,16.6,0.0,18.6,9.0,1006.1,1.0
WX02699,2023-12-21,20.9,0.0,25.6,8.5,1002.2,1.5
WX02700,2023-12-22,20.3,0.0,28.3,14.9,1012.5,1.2
WX02701,2023-12-23,20.2,0.0,33.4,11.0,1009.9,1.8
WX02702,2023-12-24,20.1,0.0,32.8,3.9,1001.5,1.3
WX02703,2023-12-25,16.9,0.0,46.6,13.1,1006.9,1.5
WX02704,2023-12-26,19.7,0.0,40.4,10.4,1007.0,2.2
WX02705,2023-12-27,14.6,0.0,47.2,15.5,1013.1,2.5
WX02706,2023-12-28,21.9,0.0,21.9,11.8,1007.7,1.0
WX02707,2023-12-29,18.6,0.0,37.2,11.0,1010.7,1.4
WX02708,2023-12-30,18.2,0.0,40.8,9.7,1007.4,1.7
WX02709,2023-12-31,19.4,0.0,30.8,5.4,1002.6,1.0
WX02710,2024-01-01,18.0,0.0,34.9,15.9,1005.6,2.8
WX02711,2024-01-02,16.4,0.0,37.0,13.5,1003.9,2.2
WX02712,2024-01-03,20.7,0.0,18.1,7.3,1011.7,2.6
WX02713,2024-01-04,19.8,0.0,26.1,8.2,1006.2,1.3
WX02714,2024-01-05,16.2,0.0,23.2,6.8,1006.3,3.0
WX02715,2024-01-06,14.5,0.0,29.9,14.2,1007.5,1.6
WX02716,2024-01-07,16.2,0.0,46.0,9.9,1009.4,1.6
WX02717,2024-01-08,16.0,0.0,36.5,7.0,1015.3,3.4
WX02718,2024-01-09,17.7,0.0,28.2,7.6,1007.5,1.7
WX02719,2024-01-10,20.3,0.0,33.1,10.7,1011.5,2.9
WX02720,2024-01-11,17.6,0.0,49.4,7.6,1010.7,2.5
WX02721,2024-01-12,20.4,0.0,27.7,8.9,1006.7,4.2
WX02722,2024-01-13,16.8,0.0,45.7,7.2,1007.4,3.2
WX02723,2024-01-14,15.9,0.0,42.0,7.9,1014.0,1.6
WX02724,2024-01-15,18.9,0.0,45.4,9.0,1008.7,2.6
WX02725,2024-01-16,20.0,0.0,45.9,11.1,1009.7,4.0
WX02726,2024-01-17,17.4,0.0,37.5,5.0,1002.4,2.6
WX02727,2024-01-18,18.0,0.0,30.5,11.7,1002.2,1.0
WX02728,2024-01-19,21.7,0.0,52.1,8.0,1008.8,4.8
WX02729,2024-01-20,20.1,0.0,34.4,5.8,1006.2,3.1
WX02730,2024-01-21,22.0,0.0,19.8,2.1,1017.4,1.7
WX02731,2024-01-22,15.7,0.0,35.1,11.5,1003.4,1.5
WX02732,2024-01-23,15.6,0.0,37.6,8.3,1007.9,4.2
WX02733,2024-01-24,18.6,0.0,53.1,9.0,1012.6,3.6
WX02734,2024-01-25,18.7,0.0,37.0,5.2,1005.0,3.6
WX02735,2024-01-26,20.3,0.0,30.2,12.6,1014.6,4.8
WX02736,2024-01-27,21.6,0.0,23.0,11.5,1009.2,4.2
WX02737,2024-01-28,19.5,0.0,33.4,7.7,1009.2,2.4
WX02738,2024-01-29,18.3,10.3,29.6,13.0,1004.5,1.7
WX02739,2024-01-30,20.8,0.0,37.0,10.7,1008.3,4.4
WX02740,2024-01-31,26.7,0.0,45.2,14.2,1011.0,3.8
WX02741,2024-02-01,22.8,0.0,36.8,6.0,1010.2,3.1
WX02742,2024-02-02,22.4,0.0,36.5,15.6,1007.1,4.0
WX02743,2024-02-03,21.3,0.0,30.4,7.3,1012.7,3.0
WX02744,2024-02-04,18.3,0.0,40.4,9.0,1005.1,3.6
WX02745,2024-02-05,21.3,0.0,34.7,12.1,1001.0,4.2
WX02746,2024-02-06,18.1,0.0,37.7,14.3,1005.3,3.0
WX02747,2024-02-07,23.2,0.0,29.9,8.2,1003.2,3.1
WX02748,2024-02-08,20.4,0.0,38.3,13.4,1012.2,2.6
WX02749,2024-02-09,23.0,0.0,26.0,11.8,1004.3,3.8
WX02750,2024-02-10,20.5,20.6,41.0,3.3,1005.2,4.8
WX02751,2024-02-11,23.8,0.0,32.6,13.1,1007.6,1.9
WX02752,2024-02-12,23.0,0.0,21.2,14.3,1008.9,3.6
WX02753,2024-02-13,22.2,0.0,26.2,15.2,1008.9,3.3
WX02754,2024-02-14,22.4,0.0,40.7,17.2,1006.0,4.3
WX02755,2024-02-15,23.3,0.0,37.8,11.0,1007.5,3.1
WX02756,2024-02-16,20.4,0.0,46.1,7.4,1001.9,2.9
WX02757,2024-02-17,19.1,0.0,36.0,8.2,1008.8,3.1
WX02758,2024-02-18,22.3,0.0,46.3,11.7,1006.0,2.2
WX02759,2024-02-19,20.7,0.0,21.6,14.8,1007.9,3.8
WX02760,2024-02-20,28.0,0.0,15.0,10.4,1006.2,5.8
WX02761,2024-02-21,19.5,0.0,36.6,12.4,1008.5,5.5
WX02762,2024-02-22,20.5,0.0,28.5,10.8,1008.3,4.1
WX02763,2024-02-23,25.4,0.0,48.3,13.5,1006.7,6.0
WX02764,2024-02-24,20.9,0.0,35.6,16.6,1006.3,3.6
WX02765,2024-02-25,25.8,0.0,26.4,8.1,999.2,3.7
WX02766,2024-02-26,20.7,0.0,20.5,10.0,1008.2,5.1
WX02767,2024-02-27,21.8,0.0,52.1,11.8,1009.8,5.5
WX02768,2024-02-28,22.6,0.0,35.2,17.6,1011.6,4.9
WX02769,2024-02-29,22.7,0.0,33.8,14.3,1002.0,4.1
WX02770,2024-03-01,18.9,0.0,44.4,14.2,1013.4,7.0
WX02771,2024-03-02,22.5,21.7,20.1,16.6,1008.3,4.1
WX02772,2024-03-03,25.0,0.0,30.9,14.5,1006.4,3.6
WX02773,2024-03-04,26.5,0.0,45.6,3.9,1004.9,4.1
WX02774,2024-03-05,22.8,0.0,34.5,9.0,1000.3,4.1
WX02775,2024-03-06,23.3,0.0,46.3,11.4,1005.4,5.3
WX02776,2024-03-07,23.1,0.0,48.2,9.9,1010.5,5.3
WX02777,2024-03-08,25.4,0.0,33.5,14.5,1013.5,5.3
WX02778,2024-03-09,26.1,0.0,20.7,17.2,1008.7,5.2
WX02779,2024-03-10,26.9,0.0,36.5,7.0,1005.5,4.6
WX02780,2024-03-11,22.2,0.0,38.3,14.3,998.3,4.6
WX02781,2024-03-12,24.7,0.0,38.9,6.2,1006.5,5.7
WX02782,2024-03-13,21.8,0.0,28.2,12.2,1007.3,5.6
WX02783,2024-03-14,26.7,5.9,33.8,9.4,1011.2,5.6
WX02784,2024-03-15,26.6,0.0,30.3,12.9,1010.3,5.7
WX02785,2024-03-16,27.4,0.0,47.6,11.7,1005.9,5.8
WX02786,2024-03-17,27.1,0.0,36.4,8.6,1011.6,6.4
WX02787,2024-03-18,24.5,0.0,37.2,16.1,1002.3,4.0
WX02788,2024-03-19,25.8,0.0,29.8,7.4,1005.1,7.0
WX02789,2024-03-20,29.2,0.0,52.6,12.3,1000.2,6.6
WX02790,2024-03-21,22.3,0.0,22.4,13.6,1003.1,5.6
WX02791,2024-03-22,25.5,0.0,26.4,11.6,1007.6,6.6
WX02792,2024-03-23,25.8,0.0,32.5,14.8,999.8,5.2
WX02793,2024-03-24,28.1,0.0,34.5,16.2,1010.1,7.1
WX02794,2024-03-25,21.6,0.0,22.1,13.5,1006.0,6.9
WX02795,2024-03-26,27.7,0.0,51.2,8.3,1012.5,6.3
WX02796,2024-03-27,26.1,0.0,23.5,15.4,1012.1,6.8
WX02797,2024-03-28,27.4,0.0,21.6,3.5,1009.9,7.0
WX02798,2024-03-29,32.2,0.0,46.8,5.7,1007.6,5.9
WX02799,2024-03-30,27.3,0.0,44.4,6.2,1012.4,5.6
WX02800,2024-03-31,31.7,0.0,36.8,8.9,1010.1,9.3
WX02801,2024-04-01,24.9,0.0,35.6,9.7,1001.5,8.3
WX02802,2024-04-02,28.1,0.0,40.6,11.1,1000.6,7.5
WX02803,2024-04-03,26.4,0.0,26.9,11.8,1009.7,6.3
WX02804,2024-04-04,22.9,0.0,20.4,7.0,1006.4,5.2
WX02805,2024-04-05,29.1,0.0,25.8,11.1,1011.2,7.8
WX02806,2024-04-06,26.0,0.0,30.6,17.3,1011.8,5.5
WX02807,2024-04-07,28.9,0.0,41.8,3.4,1003.5,8.7
WX02808,2024-04-08,29.2,0.0,29.8,13.5,1005.5,8.2
WX02809,2024-04-09,29.2,39.0,43.7,13.8,1017.1,7.6
WX02810,2024-04-10,31.9,0.0,33.3,15.3,1006.6,7.4
WX02811,2024-04-11,25.1,0.0,50.1,21.3,1006.0,5.5
WX02812,2024-04-12,30.3,0.0,30.2,13.6,1008.5,6.9
WX02813,2024-04-13,32.2,0.0,34.1,15.9,1002.7,7.9
WX02814,2024-04-14,26.0,0.0,32.6,2.3,1003.8,8.3
WX02815,2024-04-15,28.4,0.0,37.0,16.0,1004.3,6.8
WX02816,2024-04-16,30.3,0.0,26.6,4.0,1003.7,9.2
WX02817,2024-04-17,31.1,0.0,33.6,12.8,1010.4,6.4
WX02818,2024-04-18,29.8,0.0,24.7,11.5,1011.3,7.6
WX02819,2024-04-19,30.0,0.0,33.7,11.1,1005.8,8.6
WX02820,2024-04-20,31.4,0.0,37.5,10.8,1000.5,6.5
WX02821,2024-04-21,31.7,0.0,16.2,6.3,1012.5,8.7
WX02822,2024-04-22,32.1,0.0,43.7,9.3,1010.1,8.1
WX02823,2024-04-23,32.7,0.0,34.6,9.7,1006.9,6.7
WX02824,2024-04-24,33.2,0.0,39.3,11.7,1010.8,7.4
WX02825,2024-04-25,32.8,0.0,23.6,6.1,1009.8,11.4
WX02826,2024-04-26,31.7,0.0,23.9,9.9,1011.7,7.1
WX02827,2024-04-27,29.2,0.0,34.0,1.0,1011.9,8.8
WX02828,2024-04-28,32.2,0.0,30.8,7.8,1013.0,10.1
WX02829,2024-04-29,31.8,0.0,33.9,15.0,1008.3,7.9
WX02830,2024-04-30,34.9,0.0,34.2,7.7,1002.0,8.0
WX02831,2024-05-01,28.3,6.9,36.9,8.1,1002.2,8.7
WX02832,2024-05-02,31.3,50.2,22.1,9.4,1011.3,8.5
WX02833,2024-05-03,31.6,0.0,44.1,7.3,1006.2,9.7
WX02834,2024-05-04,30.4,0.0,40.7,7.9,1009.2,9.3
WX02835,2024-05-05,27.8,0.0,17.8,16.3,1009.9,6.9
WX02836,2024-05-06,30.4,0.0,42.7,11.5,1006.5,10.5
WX02837,2024-05-07,34.4,0.0,43.2,8.9,1008.4,8.4
WX02838,2024-05-08,32.8,0.0,29.2,15.0,1010.1,9.6
WX02839,2024-05-09,31.0,7.5,34.9,9.9,1011.8,8.4
WX02840,2024-05-10,32.8,0.0,44.4,11.4,1008.5,8.1
WX02841,2024-05-11,28.3,0.0,33.2,12.3,1009.2,9.1
WX02842,2024-05-12,34.8,0.0,44.1,12.3,1006.2,8.0
WX02843,2024-05-13,31.5,0.0,28.1,13.9,1006.5,10.3
WX02844,2024-05-14,34.9,0.0,22.8,12.6,1009.7,11.5
WX02845,2024-05-15,34.9,0.0,24.2,13.1,1016.9,8.1
WX02846,2024-05-16,28.8,55.7,56.7,9.3,1010.3,9.8
WX02847,2024-05-17,34.7,0.0,33.9,12.4,1008.1,7.0
WX02848,2024-05-18,34.2,0.0,20.1,7.7,1008.3,10.2
WX02849,2024-05-19,35.7,0.0,27.1,9.7,1012.6,9.0
WX02850,2024-05-20,28.5,0.0,37.2,9.7,1005.8,10.4
WX02851,2024-05-21,32.5,0.0,27.1,4.0,1010.1,10.5
WX02852,2024-05-22,31.9,0.0,51.1,16.4,1012.7,11.2
WX02853,2024-05-23,35.5,0.0,48.3,11.7,1007.9,8.3
WX02854,2024-05-24,36.5,0.0,50.4,4.0,1008.1,9.5
WX02855,2024-05-25,31.8,0.0,35.6,5.8,1011.9,9.8
WX02856,2024-05-26,32.0,0.0,43.5,9.5,1004.4,8.1
WX02857,2024-05-27,35.1,0.0,23.2,7.9,1004.2,10.6
WX02858,2024-05-28,33.1,66.0,55.1,11.9,1006.1,11.2
WX02859,2024-05-29,35.8,6.2,42.6,7.6,1008.6,9.6
WX02860,2024-05-30,32.5,0.0,15.0,9.6,1006.8,9.2
WX02861,2024-05-31,35.5,0.0,34.7,11.9,1015.4,10.4
WX02862,2024-06-01,39.5,0.0,77.0,6.5,1009.4,10.2
WX02863,2024-06-02,33.4,33.6,78.9,10.0,1002.6,8.3
WX02864,2024-06-03,35.6,7.4,77.8,11.4,1011.4,8.4
WX02865,2024-06-04,33.2,0.0,73.0,9.3,1004.1,10.1
WX02866,2024-06-05,36.5,18.5,72.7,6.7,1007.2,10.2
WX02867,2024-06-06,30.3,18.9,71.6,5.9,1008.5,8.5
WX02868,2024-06-07,33.0,16.0,71.9,12.7,1008.6,11.3
WX02869,2024-06-08,29.8,24.3,78.9,5.4,1006.8,10.2
WX02870,2024-06-09,33.9,0.0,74.0,7.2,1004.3,10.4
WX02871,2024-06-10,31.1,8.8,67.5,17.5,1008.5,10.8
WX02872,2024-06-11,31.2,44.5,79.8,8.3,1008.8,10.2
WX02873,2024-06-12,31.9,57.6,86.7,17.6,1010.0,9.9
WX02874,2024-06-13,33.5,6.2,74.4,11.9,1007.1,10.2
WX02875,2024-06-14,31.6,0.0,89.9,8.4,1007.4,9.7
WX02876,2024-06-15,34.2,0.0,82.0,9.1,1014.7,12.0
WX02877,2024-06-16,34.1,0.0,73.8,3.6,1007.9,9.5
WX02878,2024-06-17,34.2,19.0,89.1,4.8,1007.1,9.9
WX02879,2024-06-18,35.6,18.2,55.3,15.6,1005.3,10.7
WX02880,2024-06-19,30.9,0.0,66.7,9.8,1000.4,11.7
WX02881,2024-06-20,34.2,0.0,73.7,7.4,999.0,10.8
WX02882,2024-06-21,33.0,10.4,74.9,13.3,1011.1,10.8
WX02883,2024-06-22,31.7,42.9,81.6,10.3,1013.2,11.1
WX02884,2024-06-23,33.0,29.5,71.0,12.5,1009.7,10.1
WX02885,2024-06-24,37.3,30.0,72.2,8.5,1003.0,10.2
WX02886,2024-06-25,37.8,0.0,71.9,6.8,1007.8,10.3
WX02887,2024-06-26,33.2,3.4,76.9,11.8,1005.4,11.0
WX02888,2024-06-27,34.3,16.3,75.9,10.6,998.1,11.4
WX02889,2024-06-28,38.0,0.0,69.6,2.1,1006.1,10.0
WX02890,2024-06-29,36.2,28.8,63.2,6.1,1012.6,9.8
WX02891,2024-06-30,35.0,0.0,70.7,1.0,1003.6,8.8
WX02892,2024-07-01,35.4,3.1,70.7,11.1,1006.3,8.8
WX02893,2024-07-02,34.6,36.2,77.2,9.3,1008.1,9.2
WX02894,2024-07-03,33.3,47.3,73.3,12.3,1006.7,9.8
WX02895,2024-07-04,34.8,12.8,79.1,10.9,1009.1,11.2
WX02896,2024-07-05,32.5,0.0,82.6,13.3,1017.1,11.4
WX02897,2024-07-06,33.2,7.0,82.5,15.4,1008.5,10.4
WX02898,2024-07-07,31.5,68.2,71.5,11.8,1009.6,11.0
WX02899,2024-07-08,37.0,27.5,72.7,9.5,1006.7,8.9
WX02900,2024-07-09,36.2,24.1,81.3,13.6,1009.7,10.2
WX02901,2024-07-10,32.0,2.2,60.5,11.5,1004.4,8.4
WX02902,2024-07-11,29.7,0.0,86.4,11.3,1008.8,10.1
WX02903,2024-07-12,31.1,23.0,89.6,7.6,1010.4,8.9
WX02904,2024-07-13,33.3,15.2,86.7,7.3,1006.6,10.0
WX02905,2024-07-14,33.4,0.0,76.3,8.8,1003.8,7.5
WX02906,2024-07-15,31.7,79.7,58.7,16.6,1016.0,9.9
WX02907,2024-07-16,34.2,16.3,90.3,5.0,1008.6,10.6
WX02908,2024-07-17,30.6,0.0,66.7,10.3,1005.7,8.6
WX02909,2024-07-18,30.4,6.2,81.6,12.8,1004.3,10.2
WX02910,2024-07-19,35.7,0.0,93.4,9.0,1009.5,10.3
WX02911,2024-07-20,35.1,7.2,69.5,12.6,1008.0,9.2
WX02912,2024-07-21,34.9,0.0,68.3,9.5,1002.1,9.7
WX02913,2024-07-22,33.6,0.0,83.1,16.5,1006.2,9.7
WX02914,2024-07-23,31.4,4.7,74.8,11.1,1006.5,9.9
WX02915,2024-07-24,32.5,0.0,73.9,11.5,1003.8,8.5
WX02916,2024-07-25,36.9,0.0,87.8,7.5,1003.1,9.1
WX02917,2024-07-26,27.0,0.0,68.9,8.4,1010.5,10.4
WX02918,2024-07-27,29.0,0.0,78.9,7.4,1005.0,9.0
WX02919,2024-07-28,33.4,0.0,62.3,9.3,1001.7,9.7
WX02920,2024-07-29,32.9,29.2,85.6,13.5,1010.6,8.5
WX02921,2024-07-30,33.6,9.0,64.8,4.3,1008.6,8.8
WX02922,2024-07-31,31.7,0.0,70.6,5.1,1013.0,8.9
WX02923,2024-08-01,32.2,37.0,61.4,13.2,1009.8,8.6
WX02924,2024-08-02,30.0,35.6,85.0,11.8,1007.9,7.8
WX02925,2024-08-03,32.3,19.7,92.5,8.5,1010.2,10.5
WX02926,2024-08-04,31.8,0.0,68.7,9.3,1000.4,7.4
WX02927,2024-08-05,24.3,0.0,81.3,12.1,1009.4,8.7
WX02928,2024-08-06,29.3,67.4,83.8,8.4,1002.7,7.9
WX02929,2024-08-07,34.0,29.7,67.9,12.4,1014.7,10.5
WX02930,2024-08-08,32.0,0.0,58.4,6.8,1018.4,9.6
WX02931,2024-08-09,31.0,8.0,68.5,14.1,1013.4,8.6
WX02932,2024-08-10,32.7,0.0,77.8,5.7,1007.3,8.1
WX02933,2024-08-11,31.5,6.4,57.7,14.2,1007.0,5.4
WX02934,2024-08-12,27.2,0.0,73.6,13.8,1007.7,9.2
WX02935,2024-08-13,34.8,0.0,69.1,14.3,1013.5,8.3
WX02936,2024-08-14,29.3,0.0,69.3,11.6,1006.9,6.9
WX02937,2024-08-15,28.5,0.0,83.9,9.5,1004.4,9.1
WX02938,2024-08-16,33.2,0.0,79.4,4.6,1010.7,8.6
WX02939,2024-08-17,32.4,0.0,50.9,10.8,1006.4,8.0
WX02940,2024-08-18,32.1,0.0,86.6,4.1,1008.8,6.2
WX02941,2024-08-19,26.8,18.5,66.7,8.3,1007.1,5.5
WX02942,2024-08-20,29.4,0.0,69.3,8.9,1009.3,7.2
WX02943,2024-08-21,28.2,0.0,78.2,7.1,1010.5,8.4
WX02944,2024-08-22,31.1,0.0,65.3,1.0,1006.2,6.8
WX02945,2024-08-23,30.2,0.0,83.6,14.8,1013.8,5.6
WX02946,2024-08-24,30.1,12.7,65.2,14.0,1005.5,6.8
WX02947,2024-08-25,32.2,6.1,74.8,15.6,1006.9,10.2
WX02948,2024-08-26,29.7,0.0,68.6,11.2,1002.7,7.1
WX02949,2024-08-27,27.7,26.7,88.6,11.4,1000.3,6.3
WX02950,2024-08-28,27.8,0.0,76.8,7.2,1008.4,8.9
WX02951,2024-08-29,30.6,31.4,80.3,10.4,1006.4,7.7
WX02952,2024-08-30,27.1,0.0,66.5,2.4,1004.0,7.2
WX02953,2024-08-31,31.1,0.0,76.9,12.6,1007.8,7.1
WX02954,2024-09-01,35.8,0.0,83.8,5.3,1004.5,8.6
WX02955,2024-09-02,30.8,0.0,83.5,12.9,1008.6,7.5
WX02956,2024-09-03,29.8,15.5,77.1,8.1,1009.8,6.1
WX02957,2024-09-04,29.6,0.0,82.8,10.7,1014.2,7.7
WX02958,2024-09-05,27.8,20.7,85.3,11.1,1008.4,7.3
WX02959,2024-09-06,25.7,0.0,76.8,12.7,1006.0,8.0
WX02960,2024-09-07,27.7,30.4,64.6,11.6,1009.8,6.4
WX02961,2024-09-08,25.3,0.0,69.1,16.5,1009.0,6.9
WX02962,2024-09-09,27.9,17.7,66.2,15.8,1006.8,5.8
WX02963,2024-09-10,24.6,28.6,83.1,9.0,1009.6,6.7
WX02964,2024-09-11,24.0,0.0,62.9,10.2,1013.8,6.0
WX02965,2024-09-12,27.9,17.8,85.4,3.7,1007.6,5.8
WX02966,2024-09-13,27.4,6.9,65.7,12.2,1000.7,8.1
WX02967,2024-09-14,27.6,0.0,91.9,9.2,1008.8,5.1
WX02968,2024-09-15,23.7,17.2,82.2,12.2,1006.0,7.0
WX02969,2024-09-16,28.3,0.0,73.0,9.6,1004.9,7.1
WX02970,2024-09-17,22.8,0.0,64.2,14.2,1007.2,5.5
WX02971,2024-09-18,25.7,11.3,69.4,8.1,1014.7,6.3
WX02972,2024-09-19,24.6,26.0,82.9,15.2,1013.7,5.2
WX02973,2024-09-20,25.6,0.0,74.1,14.0,1005.6,5.0
WX02974,2024-09-21,22.8,0.0,69.9,7.5,1006.9,7.3
WX02975,2024-09-22,30.6,14.9,78.6,7.1,1004.9,6.7
WX02976,2024-09-23,26.9,0.0,71.8,12.0,1011.1,5.1
WX02977,2024-09-24,27.6,0.0,93.7,11.6,1011.3,5.9
WX02978,2024-09-25,24.1,36.8,65.0,13.2,1013.1,5.7
WX02979,2024-09-26,23.3,25.4,62.5,5.7,1014.5,6.3
WX02980,2024-09-27,25.9,31.3,64.6,16.0,1012.5,6.0
WX02981,2024-09-28,26.9,0.0,87.3,5.2,1000.4,6.9
WX02982,2024-09-29,26.6,9.4,80.4,8.8,1009.0,6.1
WX02983,2024-09-30,23.9,0.0,74.8,9.6,1007.7,4.2
WX02984,2024-10-01,25.6,0.0,33.8,14.9,1010.1,5.3
WX02985,2024-10-02,20.5,18.7,28.5,2.6,1006.9,5.3
WX02986,2024-10-03,20.7,0.0,34.2,1.6,1010.2,6.7
WX02987,2024-10-04,24.9,0.0,31.0,3.7,1006.2,5.7
WX02988,2024-10-05,22.9,32.3,35.1,3.9,1010.3,4.2
WX02989,2024-10-06,20.0,0.0,37.3,19.7,1007.6,4.2
WX02990,2024-10-07,20.6,0.0,25.1,5.6,1008.1,3.6
WX02991,2024-10-08,27.5,0.0,43.9,11.1,1007.2,5.9
WX02992,2024-10-09,21.8,0.0,34.6,11.3,1006.9,4.0
WX02993,2024-10-10,23.3,0.0,37.1,11.4,1007.5,4.8
WX02994,2024-10-11,22.6,0.0,27.5,12.8,1007.2,3.9
WX02995,2024-10-12,23.7,0.0,31.8,5.9,1012.4,4.5
WX02996,2024-10-13,28.3,0.0,47.6,5.7,1008.9,4.3
WX02997,2024-10-14,19.8,0.0,31.2,5.6,1003.4,4.2
WX02998,2024-10-15,21.7,14.4,17.9,11.5,1010.9,4.9
WX02999,2024-10-16,22.4,2.7,40.1,12.9,1010.2,3.1
WX03000,2024-10-17,18.6,0.0,35.5,18.1,1005.0,3.9
WX03001,2024-10-18,23.3,0.0,35.4,13.0,1010.6,4.8
WX03002,2024-10-19,18.6,0.0,36.2,13.6,1010.8,4.4
WX03003,2024-10-20,22.4,0.0,29.4,8.2,1005.4,4.8
WX03004,2024-10-21,21.4,0.0,33.4,9.6,1010.2,5.1
WX03005,2024-10-22,21.0,0.0,20.0,9.6,1008.6,1.5
WX03006,2024-10-23,25.0,0.0,36.4,12.0,1009.5,1.9
WX03007,2024-10-24,22.2,0.0,40.6,8.1,1010.6,3.0
WX03008,2024-10-25,21.4,0.0,35.4,15.9,1008.2,2.9
WX03009,2024-10-26,19.5,0.0,29.3,5.4,1006.1,5.6
WX03010,2024-10-27,22.2,0.0,45.3,6.5,1010.3,2.7
WX03011,2024-10-28,22.7,0.0,30.7,12.8,1011.5,3.9
WX03012,2024-10-29,22.4,0.0,29.1,7.4,1010.3,3.6
WX03013,2024-10-30,19.5,0.0,26.6,5.1,1002.3,3.2
WX03014,2024-10-31,20.1,0.0,41.7,10.4,1008.6,4.1
