report_id,user_id,species_id,latitude,longitude,report_date,image_filename,remarks,verification_status,admin_comments
CR01665,USR0243,SP0143,19.822363,74.47359,2020-06-10,CR01665_SP0143.jpg,Roadkill reported,Pending,"Looks accurate, approved."
CR01666,USR0049,SP0092,19.863266,74.558235,2019-08-28,CR01666_SP0092.jpg,Roadkill reported,Verified,Species ID corrected by reviewer.
CR01667,USR0310,SP0298,19.853133,74.549631,2020-04-11,CR01667_SP0298.jpg,Roadkill reported,Rejected,Needs a clearer photo.
CR01668,USR0022,SP0189,19.860001,74.369859,2025-10-11,CR01668_SP0189.jpg,Found near farm,Verified,Needs a clearer photo.
CR01669,USR0060,SP0004,19.939826,74.420171,2021-06-20,CR01669_SP0004.jpg,Spotted during morning walk,Verified,Species ID corrected by reviewer.
CR01670,USR0329,SP0232,19.863833,74.466264,2017-11-13,CR01670_SP0232.jpg,Spotted near temple pond,Pending,
CR01671,USR0150,SP0175,19.884975,74.565604,2017-07-03,CR01671_SP0175.jpg,Seen during college nature trail,Verified,"Looks accurate, approved."
CR01672,USR0467,SP0314,19.940631,74.496622,2019-03-05,CR01672_SP0314.jpg,Seen during college nature trail,Verified,Duplicate of earlier report.
CR01673,USR0072,SP0247,19.901652,74.453218,2019-02-20,CR01673_SP0247.jpg,Found near farm,Pending,Species ID corrected by reviewer.
CR01674,USR0125,SP0108,19.927723,74.543614,2018-06-18,CR01674_SP0108.jpg,Found near farm,Pending,Needs a clearer photo.
CR01675,USR0080,SP0058,19.905743,74.467623,2017-11-30,CR01675_SP0058.jpg,Roadkill reported,Verified,Duplicate of earlier report.
CR01676,USR0183,SP0429,19.841296,74.372226,2019-10-02,CR01676_SP0429.jpg,Seen at riverbank,Pending,Species ID corrected by reviewer.
CR01677,USR0212,SP0318,19.907476,74.37314,2022-09-09,CR01677_SP0318.jpg,Seen during college nature trail,Verified,Needs a clearer photo.
CR01678,USR0066,SP0224,19.860143,74.466207,2024-09-08,CR01678_SP0224.jpg,Spotted near temple pond,Pending,Cross-checked with expert - confirmed.
CR01679,USR0275,SP0224,19.908993,74.466699,2021-10-14,CR01679_SP0224.jpg,Found near farm,Verified,Species ID corrected by reviewer.
CR01680,USR0444,SP0235,19.875318,74.49055,2017-10-14,CR01680_SP0235.jpg,Found near farm,Verified,Species ID corrected by reviewer.
CR01681,USR0062,SP0021,19.840476,74.584872,2022-08-29,CR01681_SP0021.jpg,Multiple individuals seen,Pending,"Looks accurate, approved."
CR01682,USR0447,SP0157,19.88646,74.503996,2026-03-28,CR01682_SP0157.jpg,Spotted near temple pond,Verified,Cross-checked with expert - confirmed.
CR01683,USR0429,SP0311,19.813222,74.461544,2020-02-23,CR01683_SP0311.jpg,Seen during college nature trail,Verified,
CR01684,USR0128,SP0100,19.904287,74.460782,2024-05-09,CR01684_SP0100.jpg,Noticed unusual coloration,Pending,Duplicate of earlier report.
CR01685,USR0390,SP0412,19.825625,74.445982,2019-07-02,CR01685_SP0412.jpg,Seen at riverbank,Pending,Species ID corrected by reviewer.
CR01686,USR0479,SP0114,19.916944,74.386935,2022-11-07,CR01686_SP0114.jpg,Seen at riverbank,Pending,"Looks accurate, approved."
CR01687,USR0156,SP0307,19.862894,74.536886,2024-01-08,CR01687_SP0307.jpg,Spotted during morning walk,Verified,Cross-checked with expert - confirmed.
CR01688,USR0166,SP0010,19.826042,74.424469,2016-10-13,CR01688_SP0010.jpg,Roadkill reported,Verified,"Looks accurate, approved."
CR01689,USR0500,SP0164,19.904143,74.37764,2024-01-13,CR01689_SP0164.jpg,Nesting site found,Verified,"Looks accurate, approved."
CR01690,USR0442,SP0106,19.80264,74.530112,2018-08-06,CR01690_SP0106.jpg,Reported by local farmer,Pending,
CR01691,USR0496,SP0166,19.867554,74.544059,2019-06-16,CR01691_SP0166.jpg,Reported by local farmer,Pending,
CR01692,USR0426,SP0345,19.916377,74.553788,2017-05-17,CR01692_SP0345.jpg,Reported by local farmer,Rejected,
CR01693,USR0418,SP0014,19.863753,74.489209,2025-07-24,CR01693_SP0014.jpg,Noticed unusual coloration,Pending,
CR01694,USR0115,SP0440,19.854006,74.388771,2024-03-05,CR01694_SP0440.jpg,Reported by local farmer,Verified,Cross-checked with expert - confirmed.
CR01695,USR0267,SP0011,19.896144,74.536929,2025-05-12,CR01695_SP0011.jpg,Roadkill reported,Verified,Cross-checked with expert - confirmed.
CR01696,USR0103,SP0090,19.825485,74.368556,2020-08-14,CR01696_SP0090.jpg,Found near farm,Verified,"Looks accurate, approved."
CR01697,USR0484,SP0145,19.838373,74.454008,2021-05-14,CR01697_SP0145.jpg,Spotted near temple pond,Verified,Cross-checked with expert - confirmed.
CR01698,USR0421,SP0248,19.945903,74.434673,2025-06-09,CR01698_SP0248.jpg,Reported by local farmer,Verified,"Looks accurate, approved."
CR01699,USR0042,SP0092,19.931183,74.353741,2023-10-10,CR01699_SP0092.jpg,Nesting site found,Pending,Species ID corrected by reviewer.
CR01700,USR0484,SP0208,19.863975,74.469274,2018-06-30,CR01700_SP0208.jpg,Seen at riverbank,Verified,
CR01701,USR0141,SP0415,19.890863,74.577101,2026-02-28,CR01701_SP0415.jpg,Found near farm,Rejected,
CR01702,USR0119,SP0187,19.905018,74.581586,2025-03-25,CR01702_SP0187.jpg,Seen at riverbank,Verified,"Looks accurate, approved."
CR01703,USR0221,SP0256,19.929856,74.494443,2026-03-23,CR01703_SP0256.jpg,Seen at riverbank,Rejected,Needs a clearer photo.
CR01704,USR0322,SP0098,19.869525,74.468974,2020-04-07,CR01704_SP0098.jpg,Seen during college nature trail,Verified,Species ID corrected by reviewer.
CR01705,USR0161,SP0290,19.949974,74.368427,2016-09-16,CR01705_SP0290.jpg,Multiple individuals seen,Verified,Needs a clearer photo.
CR01706,USR0325,SP0247,19.880912,74.364437,2024-08-12,CR01706_SP0247.jpg,Seen during college nature trail,Verified,Needs a clearer photo.
CR01707,USR0129,SP0408,19.819202,74.570152,2020-04-19,CR01707_SP0408.jpg,Multiple individuals seen,Verified,
CR01708,USR0405,SP0137,19.851495,74.399734,2021-12-29,CR01708_SP0137.jpg,Spotted during morning walk,Rejected,
CR01709,USR0245,SP0312,19.875424,74.405364,2017-04-25,CR01709_SP0312.jpg,Noticed unusual coloration,Pending,Duplicate of earlier report.
CR01710,USR0295,SP0218,19.842554,74.431565,2022-01-30,CR01710_SP0218.jpg,Reported by local farmer,Verified,Species ID corrected by reviewer.
CR01711,USR0039,SP0076,19.856768,74.53979,2021-11-26,CR01711_SP0076.jpg,Seen during college nature trail,Pending,Species ID corrected by reviewer.
CR01712,USR0180,SP0272,19.832619,74.458784,2021-01-01,CR01712_SP0272.jpg,Seen during college nature trail,Verified,Duplicate of earlier report.
CR01713,USR0153,SP0117,19.808299,74.563057,2025-08-26,CR01713_SP0117.jpg,Reported by local farmer,Pending,
CR01714,USR0019,SP0070,19.876108,74.562812,2018-12-30,CR01714_SP0070.jpg,Nesting site found,Verified,Duplicate of earlier report.
CR01715,USR0362,SP0288,19.823475,74.599113,2023-07-11,CR01715_SP0288.jpg,Multiple individuals seen,Verified,Cross-checked with expert - confirmed.
CR01716,USR0142,SP0162,19.86665,74.493078,2023-09-12,CR01716_SP0162.jpg,Nesting site found,Pending,Species ID corrected by reviewer.
CR01717,USR0091,SP0235,19.825114,74.555636,2026-04-22,CR01717_SP0235.jpg,Spotted during morning walk,Pending,Cross-checked with expert - confirmed.
CR01718,USR0129,SP0179,19.844704,74.546413,2021-10-28,CR01718_SP0179.jpg,Found near farm,Pending,Duplicate of earlier report.
CR01719,USR0308,SP0163,19.892581,74.5422,2025-07-21,CR01719_SP0163.jpg,Found near farm,Verified,Species ID corrected by reviewer.
CR01720,USR0330,SP0220,19.840012,74.377843,2018-04-12,CR01720_SP0220.jpg,Seen at riverbank,Verified,Species ID corrected by reviewer.
CR01721,USR0215,SP0016,19.89541,74.421376,2023-01-16,CR01721_SP0016.jpg,Multiple individuals seen,Verified,
CR01722,USR0212,SP0303,19.862512,74.406267,2021-06-28,CR01722_SP0303.jpg,Found near farm,Verified,Cross-checked with expert - confirmed.
CR01723,USR0339,SP0373,19.941782,74.556754,2021-08-18,CR01723_SP0373.jpg,Seen during college nature trail,Pending,"Looks accurate, approved."
CR01724,USR0147,SP0361,19.938548,74.56412,2023-09-24,CR01724_SP0361.jpg,Seen during college nature trail,Rejected,Duplicate of earlier report.
CR01725,USR0484,SP0197,19.929923,74.510779,2025-04-25,CR01725_SP0197.jpg,Seen during college nature trail,Verified,Cross-checked with expert - confirmed.
CR01726,USR0177,SP0451,19.896884,74.410504,2021-01-24,CR01726_SP0451.jpg,Seen at riverbank,Verified,
CR01727,USR0382,SP0147,19.895419,74.563343,2021-05-11,CR01727_SP0147.jpg,Multiple individuals seen,Pending,"Looks accurate, approved."
CR01728,USR0335,SP0266,19.897383,74.599094,2020-11-21,CR01728_SP0266.jpg,Noticed unusual coloration,Rejected,Duplicate of earlier report.
CR01729,USR0151,SP0425,19.834418,74.354833,2023-05-03,CR01729_SP0425.jpg,Nesting site found,Rejected,Species ID corrected by reviewer.
CR01730,USR0417,SP0216,19.905808,74.364694,2020-04-10,CR01730_SP0216.jpg,Seen at riverbank,Pending,Needs a clearer photo.
CR01731,USR0484,SP0326,19.836187,74.539437,2022-05-22,CR01731_SP0326.jpg,Noticed unusual coloration,Verified,Species ID corrected by reviewer.
CR01732,USR0039,SP0230,19.887075,74.598455,2020-12-09,CR01732_SP0230.jpg,Nesting site found,Verified,Duplicate of earlier report.
CR01733,USR0346,SP0341,19.842131,74.461472,2017-10-18,CR01733_SP0341.jpg,Spotted near temple pond,Pending,Species ID corrected by reviewer.
CR01734,USR0130,SP0093,19.88365,74.446191,2021-04-10,CR01734_SP0093.jpg,Found near farm,Pending,Species ID corrected by reviewer.
CR01735,USR0351,SP0308,19.948722,74.464319,2020-05-28,CR01735_SP0308.jpg,Found near farm,Verified,
CR01736,USR0309,SP0164,19.842567,74.569163,2025-03-16,CR01736_SP0164.jpg,Spotted during morning walk,Verified,"Looks accurate, approved."
CR01737,USR0027,SP0070,19.905849,74.514236,2020-03-01,CR01737_SP0070.jpg,Spotted near temple pond,Pending,
CR01738,USR0184,SP0077,19.867585,74.448357,2018-06-28,CR01738_SP0077.jpg,Seen during college nature trail,Rejected,
CR01739,USR0150,SP0456,19.891747,74.54749,2025-07-26,CR01739_SP0456.jpg,Nesting site found,Pending,"Looks accurate, approved."
CR01740,USR0019,SP0238,19.855275,74.498251,2025-08-31,CR01740_SP0238.jpg,Spotted near temple pond,Rejected,
CR01741,USR0336,SP0225,19.846518,74.48026,2021-03-26,CR01741_SP0225.jpg,Spotted during morning walk,Verified,"Looks accurate, approved."
CR01742,USR0039,SP0026,19.937316,74.438801,2019-11-17,CR01742_SP0026.jpg,Roadkill reported,Verified,
CR01743,USR0401,SP0176,19.851037,74.49334,2016-10-24,CR01743_SP0176.jpg,Nesting site found,Verified,Duplicate of earlier report.
CR01744,USR0470,SP0180,19.849782,74.361227,2023-03-24,CR01744_SP0180.jpg,Nesting site found,Pending,
CR01745,USR0216,SP0231,19.892858,74.413822,2018-10-24,CR01745_SP0231.jpg,Roadkill reported,Pending,Duplicate of earlier report.
CR01746,USR0352,SP0069,19.80662,74.582358,2018-11-17,CR01746_SP0069.jpg,Seen at riverbank,Pending,Species ID corrected by reviewer.
CR01747,USR0306,SP0326,19.898558,74.413912,2025-07-05,CR01747_SP0326.jpg,Noticed unusual coloration,Verified,Needs a clearer photo.
CR01748,USR0050,SP0324,19.816026,74.434964,2021-12-23,CR01748_SP0324.jpg,Nesting site found,Verified,
CR01749,USR0131,SP0379,19.855287,74.494414,2019-12-20,CR01749_SP0379.jpg,Nesting site found,Verified,Species ID corrected by reviewer.
CR01750,USR0121,SP0253,19.849097,74.5156,2019-12-22,CR01750_SP0253.jpg,Found near farm,Pending,Duplicate of earlier report.
CR01751,USR0279,SP0382,19.800784,74.407469,2022-06-22,CR01751_SP0382.jpg,Found near farm,Verified,"Looks accurate, approved."
CR01752,USR0445,SP0441,19.863094,74.418369,2023-07-07,CR01752_SP0441.jpg,Spotted near temple pond,Verified,
CR01753,USR0161,SP0034,19.88868,74.583003,2016-12-12,CR01753_SP0034.jpg,Roadkill reported,Verified,Duplicate of earlier report.
CR01754,USR0102,SP0281,19.816974,74.569453,2019-04-25,CR01754_SP0281.jpg,Seen during college nature trail,Verified,Species ID corrected by reviewer.
CR01755,USR0188,SP0379,19.849259,74.487659,2023-02-18,CR01755_SP0379.jpg,Found near farm,Pending,Species ID corrected by reviewer.
CR01756,USR0075,SP0263,19.851122,74.56005,2020-02-03,CR01756_SP0263.jpg,Nesting site found,Pending,
CR01757,USR0295,SP0362,19.841529,74.458636,2019-03-24,CR01757_SP0362.jpg,Roadkill reported,Pending,
CR01758,USR0377,SP0189,19.863703,74.493166,2016-11-26,CR01758_SP0189.jpg,Reported by local farmer,Pending,
CR01759,USR0130,SP0364,19.849974,74.510908,2017-09-20,CR01759_SP0364.jpg,Seen at riverbank,Verified,Cross-checked with expert - confirmed.
CR01760,USR0059,SP0349,19.908201,74.38108,2022-09-19,CR01760_SP0349.jpg,Noticed unusual coloration,Verified,Duplicate of earlier report.
CR01761,USR0442,SP0251,19.883227,74.567591,2019-01-22,CR01761_SP0251.jpg,Found near farm,Verified,
CR01762,USR0313,SP0146,19.807281,74.525388,2022-03-02,CR01762_SP0146.jpg,Noticed unusual coloration,Verified,
CR01763,USR0277,SP0135,19.843164,74.489731,2017-12-02,CR01763_SP0135.jpg,Noticed unusual coloration,Verified,"Looks accurate, approved."
CR01764,USR0269,SP0175,19.82067,74.579206,2025-06-24,CR01764_SP0175.jpg,Seen during college nature trail,Pending,Needs a clearer photo.
CR01765,USR0200,SP0083,19.933072,74.557389,2025-08-20,CR01765_SP0083.jpg,Nesting site found,Pending,Cross-checked with expert - confirmed.
CR01766,USR0086,SP0254,19.834437,74.422293,2016-11-21,CR01766_SP0254.jpg,Seen during college nature trail,Pending,Species ID corrected by reviewer.
CR01767,USR0330,SP0434,19.842313,74.506931,2021-06-29,CR01767_SP0434.jpg,Nesting site found,Verified,Duplicate of earlier report.
CR01768,USR0189,SP0063,19.889179,74.560632,2024-09-05,CR01768_SP0063.jpg,Spotted near temple pond,Verified,Duplicate of earlier report.
CR01769,USR0122,SP0301,19.915877,74.481249,2024-03-14,CR01769_SP0301.jpg,Roadkill reported,Verified,"Looks accurate, approved."
CR01770,USR0154,SP0304,19.824133,74.485586,2017-03-15,CR01770_SP0304.jpg,Spotted near temple pond,Pending,"Looks accurate, approved."
CR01771,USR0356,SP0318,19.895613,74.488362,2021-08-01,CR01771_SP0318.jpg,Found near farm,Pending,Cross-checked with expert - confirmed.
CR01772,USR0231,SP0410,19.853581,74.416731,2024-11-14,CR01772_SP0410.jpg,Seen during college nature trail,Verified,Species ID corrected by reviewer.
CR01773,USR0339,SP0408,19.826263,74.513494,2019-12-05,CR01773_SP0408.jpg,Seen during college nature trail,Verified,"Looks accurate, approved."
CR01774,USR0497,SP0242,19.929229,74.483648,2019-08-13,CR01774_SP0242.jpg,Nesting site found,Verified,Needs a clearer photo.
CR01775,USR0436,SP0273,19.841348,74.420652,2026-02-26,CR01775_SP0273.jpg,Seen during college nature trail,Verified,Needs a clearer photo.
CR01776,USR0106,SP0072,19.903332,74.529987,2025-06-27,CR01776_SP0072.jpg,Seen at riverbank,Verified,
CR01777,USR0402,SP0357,19.804433,74.569521,2020-11-08,CR01777_SP0357.jpg,Spotted near temple pond,Rejected,"Looks accurate, approved."
CR01778,USR0245,SP0116,19.91123,74.350495,2018-07-02,CR01778_SP0116.jpg,Nesting site found,Pending,Cross-checked with expert - confirmed.
CR01779,USR0290,SP0150,19.854952,74.45793,2016-12-17,CR01779_SP0150.jpg,Reported by local farmer,Rejected,Needs a clearer photo.
CR01780,USR0173,SP0229,19.863398,74.389064,2024-05-01,CR01780_SP0229.jpg,Reported by local farmer,Verified,Needs a clearer photo.
CR01781,USR0390,SP0440,19.834912,74.508539,2017-06-02,CR01781_SP0440.jpg,Spotted near temple pond,Rejected,Species ID corrected by reviewer.
CR01782,USR0216,SP0135,19.85716,74.446257,2024-09-27,CR01782_SP0135.jpg,Seen during college nature trail,Pending,
CR01783,USR0126,SP0192,19.860053,74.429222,2017-12-10,CR01783_SP0192.jpg,Roadkill reported,Verified,"Looks accurate, approved."
CR01784,USR0287,SP0157,19.884717,74.364044,2026-07-06,CR01784_SP0157.jpg,Reported by local farmer,Verified,
CR01785,USR0283,SP0322,19.830893,74.4888,2024-02-14,CR01785_SP0322.jpg,Nesting site found,Verified,Species ID corrected by reviewer.
CR01786,USR0296,SP0253,19.946047,74.495495,2018-07-03,CR01786_SP0253.jpg,Spotted during morning walk,Pending,"Looks accurate, approved."
CR01787,USR0030,SP0344,19.835018,74.440812,2024-07-10,CR01787_SP0344.jpg,Spotted near temple pond,Rejected,Duplicate of earlier report.
CR01788,USR0144,SP0417,19.858725,74.433987,2019-01-23,CR01788_SP0417.jpg,Seen at riverbank,Rejected,"Looks accurate, approved."
CR01789,USR0490,SP0156,19.921173,74.576779,2017-06-25,CR01789_SP0156.jpg,Seen at riverbank,Rejected,Species ID corrected by reviewer.
CR01790,USR0127,SP0413,19.872081,74.430993,2017-02-10,CR01790_SP0413.jpg,Roadkill reported,Verified,Needs a clearer photo.
CR01791,USR0270,SP0003,19.918742,74.551968,2026-02-23,CR01791_SP0003.jpg,Reported by local farmer,Rejected,"Looks accurate, approved."
CR01792,USR0457,SP0218,19.809366,74.394468,2023-06-08,CR01792_SP0218.jpg,Seen during college nature trail,Verified,
CR01793,USR0165,SP0377,19.845198,74.350954,2016-10-19,CR01793_SP0377.jpg,Spotted near temple pond,Verified,Needs a clearer photo.
CR01794,USR0134,SP0018,19.93482,74.484465,2023-09-09,CR01794_SP0018.jpg,Reported by local farmer,Rejected,Cross-checked with expert - confirmed.
CR01795,USR0382,SP0358,19.853679,74.40027,2020-09-23,CR01795_SP0358.jpg,Noticed unusual coloration,Pending,
CR01796,USR0150,SP0216,19.91054,74.453369,2020-08-23,CR01796_SP0216.jpg,Spotted near temple pond,Verified,Species ID corrected by reviewer.
CR01797,USR0500,SP0263,19.854158,74.51771,2017-12-31,CR01797_SP0263.jpg,Spotted during morning walk,Verified,"Looks accurate, approved."
CR01798,USR0091,SP0285,19.92255,74.508644,2019-06-03,CR01798_SP0285.jpg,Spotted near temple pond,Pending,"Looks accurate, approved."
CR01799,USR0018,SP0365,19.820343,74.526379,2021-12-21,CR01799_SP0365.jpg,Spotted near temple pond,Verified,"Looks accurate, approved."
CR01800,USR0408,SP0067,19.867493,74.358168,2022-07-23,CR01800_SP0067.jpg,Multiple individuals seen,Verified,Species ID corrected by reviewer.
CR01801,USR0033,SP0111,19.893311,74.493854,2019-07-26,CR01801_SP0111.jpg,Seen at riverbank,Pending,Species ID corrected by reviewer.
CR01802,USR0212,SP0456,19.84988,74.423912,2018-03-21,CR01802_SP0456.jpg,Nesting site found,Rejected,"Looks accurate, approved."
CR01803,USR0072,SP0056,19.863347,74.369471,2024-11-19,CR01803_SP0056.jpg,Reported by local farmer,Pending,Cross-checked with expert - confirmed.
CR01804,USR0219,SP0005,19.868439,74.462524,2025-06-16,CR01804_SP0005.jpg,Spotted near temple pond,Verified,Needs a clearer photo.
CR01805,USR0036,SP0087,19.800787,74.572423,2023-07-26,CR01805_SP0087.jpg,Roadkill reported,Pending,Needs a clearer photo.
CR01806,USR0093,SP0457,19.831317,74.416086,2023-03-16,CR01806_SP0457.jpg,Seen at riverbank,Verified,Species ID corrected by reviewer.
CR01807,USR0263,SP0400,19.811395,74.584998,2026-06-15,CR01807_SP0400.jpg,Seen at riverbank,Verified,
CR01808,USR0366,SP0409,19.867418,74.584427,2021-06-28,CR01808_SP0409.jpg,Spotted near temple pond,Verified,Duplicate of earlier report.
CR01809,USR0349,SP0414,19.892525,74.573572,2016-12-24,CR01809_SP0414.jpg,Roadkill reported,Pending,
CR01810,USR0065,SP0105,19.838531,74.351157,2025-11-30,CR01810_SP0105.jpg,Seen during college nature trail,Verified,"Looks accurate, approved."
CR01811,USR0406,SP0162,19.835635,74.44026,2024-10-31,CR01811_SP0162.jpg,Seen at riverbank,Verified,Species ID corrected by reviewer.
CR01812,USR0393,SP0393,19.867493,74.410747,2025-06-26,CR01812_SP0393.jpg,Nesting site found,Pending,
CR01813,USR0169,SP0403,19.86344,74.481927,2018-04-26,CR01813_SP0403.jpg,Spotted near temple pond,Verified,Cross-checked with expert - confirmed.
